step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
1085.0,36,11,352.0,148676.41041646682,0.21221733139448795
1090.0,31,11,321.0,122382.63047786281,0.19945595709755928
1095.0,36,17,325.0,136613.0166886442,0.15837011945822604
1100.0,37,13,344.0,137480.45439749685,0.16769793527099985
1105.0,35,7,341.0,136770.2226740058,0.20085579969459158
1110.0,34,11,345.0,123352.24061576591,0.21416516698710683
1115.0,34,11,347.0,115638.417682164,0.16047102637482297
1120.0,29,12,328.0,109272.01767400763,0.13362888120022492
1125.0,34,18,313.0,127013.02419791282,0.11062511424118139
1130.0,36,14,353.0,132359.07865841626,0.15979158560282658
1135.0,38,8,340.0,170089.37331396967,0.2210598261481969
1140.0,42,14,346.0,145893.6501573218,0.22207352779011696
1145.0,40,9,350.0,148065.36766043873,0.21012636207556182
1150.0,33,11,318.0,158589.9165376836,0.27207050100065233
1155.0,30,12,288.0,92824.81695957761,0.22629975637764518
1160.0,32,12,314.0,103007.63919917084,0.10896334116861536
1165.0,30,10,320.0,130326.36607668186,0.12766509129602702
1170.0,29,13,335.0,131798.38150475323,0.18630693676093013
1175.0,34,11,343.0,117670.18382176616,0.1816905647810548
1180.0,39,13,327.0,131976.49574658833,0.17688487105556772
1185.0,41,17,321.0,151740.81842312444,0.20359905337870324
1190.0,43,13,363.0,140776.3164574437,0.213570922573253
1195.0,42,10,355.0,112616.29242592241,0.15452455421416647
1200.0,43,12,356.0,166276.51273538248,0.1398629359413287
1205.0,43,8,352.0,180492.08011624543,0.2058901675223853
1210.0,42,14,323.0,152185.20277794835,0.2012274181740089
1215.0,44,18,340.0,157114.47858457506,0.16704947237610784
1220.0,47,15,360.0,167848.56959055652,0.16206803821717192
1225.0,44,9,343.0,173360.19678078318,0.17031344262178352
1230.0,45,14,342.0,174055.3005884776,0.19344538705446696
1235.0,48,12,348.0,142781.24229786822,0.15653397907362956
1240.0,46,14,319.0,184005.77767646834,0.16710217647339956
1245.0,44,15,277.0,140588.80169851027,0.14430955050985297
1250.0,46,13,311.0,148780.97213980608,0.13143155008802906
1255.0,45,13,336.0,172906.59223170942,0.1511705855576227
1260.0,51,20,363.0,185048.82421743733,0.14139579057734997
1265.0,51,16,391.0,167237.6735693042,0.1618268335502436
1270.0,48,13,357.0,169332.25168741783,0.17749319461346755
1275.0,53,22,335.0,170769.48001174236,0.15771401591644565
1280.0,53,12,372.0,178864.93621300146,0.14459191352191939
1285.0,52,17,391.0,184022.6362492703,0.17718756530133692
1290.0,50,21,432.0,171490.40015493036,0.15199007859979788
1295.0,54,23,479.0,165414.81854165558,0.12927216917341727
1300.0,53,17,462.0,198203.11383575777,0.14138963959606332
1305.0,55,19,423.0,190114.641997845,0.15720297753024037
1310.0,57,16,453.0,214496.19762031562,0.17834996924671673
1315.0,56,20,479.0,175964.0574896245,0.180351178968993
1320.0,53,23,527.0,162209.94644352558,0.12697804597165263
1325.0,52,20,573.0,160272.49303997218,0.09867771706651847
1330.0,51,19,520.0,164384.13791752912,0.12346851650317907
1335.0,52,17,513.0,184527.76298902917,0.1417916164179501
1340.0,51,14,506.0,178700.08294401102,0.1765221375374227
1345.0,52,14,493.0,170484.7606870233,0.1586910210583991
1350.0,49,19,503.0,162236.83224148082,0.13915996659055077
1355.0,56,21,537.0,195251.2211905262,0.1486366135465804
1360.0,51,16,525.0,179537.32126103435,0.18728902831621086
1365.0,52,20,480.0,160906.89294139156,0.14040896246065313
1370.0,55,16,520.0,148979.4199150007,0.11499213643960635
1375.0,53,15,518.0,204400.3135067647,0.16877542691325909
1380.0,52,20,522.0,166684.99007761638,0.14133758513255487
1385.0,53,19,552.0,163284.0837591852,0.12181574557512556
1390.0,51,18,505.0,164970.14450399898,0.12220223157188631
1395.0,50,21,485.0,183370.01423047265,0.14990956435738512
1400.0,49,16,503.0,155358.69380632802,0.12188694407166573
1405.0,45,15,496.0,165079.39561818872,0.138546466632371
1410.0,46,22,495.0,175102.63084131855,0.13307813184841105
1415.0,51,18,534.0,181065.35440795173,0.12918159230894324
1420.0,51,19,512.0,198284.6996943926,0.16147977339401842
1425.0,47,16,466.0,155639.90179005952,0.13968128753529324
1430.0,50,16,489.0,168136.40092658668,0.1654508530964228
1435.0,48,17,474.0,186366.87114542353,0.1761260862683753
1440.0,45,18,480.0,163463.26549354685,0.15841130836809603
1445.0,50,18,512.0,183210.4095212,0.14796436198793175
1450.0,46,16,486.0,142822.9962080641,0.15326452307872945
1455.0,44,18,448.0,150042.22958605667,0.11957763581812002
1460.0,46,16,484.0,168882.5317783092,0.1214340747080946
1465.0,49,16,471.0,167056.7259609444,0.12558241779304946
1470.0,48,19,464.0,169240.49584149613,0.16552798471244987
1475.0,49,17,484.0,159308.91998673434,0.13529892188465714
1480.0,48,18,461.0,189723.75846732937,0.16993200849026463
1485.0,47,18,410.0,140405.99536256416,0.14649091043770196
1490.0,48,17,440.0,144530.62597299565,0.1387483025580855
1495.0,47,14,444.0,166865.86357283386,0.13612009769715808
1500.0,49,16,462.0,193053.26029646434,0.15490910494246987
1505.0,50,18,465.0,186833.93300452988,0.17134180631342852
1510.0,46,20,435.0,147514.7515045756,0.18124053933274656
1515.0,44,20,428.0,167776.5647385595,0.13722743798454048
1520.0,45,18,476.0,160943.2448739909,0.13326360270365806
1525.0,47,18,484.0,159999.07980560279,0.11281457785353002
1530.0,51,21,499.0,207040.59166453817,0.1389257217126308
1535.0,53,15,518.0,167987.3129105087,0.1580063723887209
1540.0,49,14,485.0,158660.40984495028,0.16059798652062865
1545.0,48,18,415.0,192848.47423365986,0.17587731045676633
1550.0,47,17,455.0,144155.87600784824,0.15086843253396415
1555.0,44,16,441.0,148619.9324931389,0.11733964335407118
1560.0,46,20,471.0,175017.1916157283,0.14323628244335665
1565.0,46,19,496.0,139746.77897760275,0.1367117227507728
1570.0,45,17,486.0,173120.87398155942,0.14236694745628703
1575.0,44,19,461.0,174471.02916155712,0.14890801066406847
1580.0,46,16,468.0,144867.63600674982,0.12778982741931244
1585.0,43,13,469.0,189253.4705681885,0.18570338675157905
1590.0,46,22,458.0,145348.10016078377,0.17044487766551789
1595.0,48,18,487.0,173301.24512459667,0.14553710579193455
1600.0,48,16,452.0,175423.4907196176,0.17884354420705642
1605.0,47,15,392.0,178552.04008127708,0.16169949789614818
1610.0,54,16,441.0,147469.8730831772,0.1301857075424139
1615.0,51,13,448.0,167898.46797981847,0.15238439159291772
1620.0,54,18,467.0,209624.68508063725,0.19231465724563532
1625.0,55,16,477.0,157614.5100964803,0.16853880458360673
1630.0,53,18,448.0,169175.3051534882,0.13185499003184065
1635.0,53,22,438.0,169710.2874843125,0.1266000966491371
1640.0,53,18,472.0,165573.8663899858,0.11523355695774473
1645.0,52,18,499.0,187591.15382396363,0.1301248026652269
1650.0,49,14,510.0,168260.07068418298,0.15055277560297778
1655.0,51,16,528.0,152540.95110001077,0.12784213451927193
1660.0,45,17,469.0,160442.34414261082,0.13117160811915388
1665.0,48,24,446.0,162487.59205249033,0.11392406264444406
1670.0,50,17,502.0,155370.67197262443,0.11568011639155419
1675.0,50,12,506.0,172954.9160425849,0.1550146187584766
1680.0,51,15,507.0,201131.52646788713,0.19019101981833877
1685.0,51,17,520.0,163310.13168074598,0.19163593412372365
1690.0,53,21,486.0,153567.21918513626,0.12796460144553765
1695.0,51,20,429.0,168003.48090613633,0.11309610078368866
1700.0,54,22,495.0,171466.57040757453,0.12294296904269707
1705.0,52,14,522.0,172681.96943246826,0.13967043045895663
1710.0,55,24,545.0,187974.80494855688,0.1424761283529694
1715.0,56,18,563.0,149517.48634768193,0.15179816662687962
1720.0,55,18,515.0,175613.9302002643,0.14021660562038138
1725.0,55,22,449.0,164131.24754988425,0.1274095725829558
1730.0,57,19,509.0,179268.47853319853,0.13918270681176953
1735.0,53,17,531.0,173296.2018709646,0.13473025890914408
1740.0,57,22,572.0,225908.23793170485,0.16501031226940888
1745.0,55,18,592.0,163537.08802377238,0.15902876223011447
1750.0,53,17,539.0,140898.70204076945,0.10901362807058687
1755.0,52,22,504.0,172591.04356293438,0.1179900181218258
1760.0,56,17,562.0,172564.17105547828,0.12040218714692924
1765.0,53,17,579.0,171246.20657756383,0.12755770109471215
1770.0,54,21,602.0,179453.36758760328,0.1206190326055111
1775.0,56,18,618.0,165839.2933460364,0.14190634996256285
1780.0,56,15,571.0,149420.9806884033,0.14589129272144646
1785.0,55,17,513.0,176542.4029242124,0.1307625389587339
1790.0,56,16,562.0,182379.89098711428,0.152273182281792
1795.0,59,22,579.0,204993.40478778302,0.13846160400359966
1800.0,55,19,653.0,207458.80421712357,0.15765560126224076
1805.0,57,18,667.0,185412.0915434638,0.16078752888677827
1810.0,53,17,613.0,161109.8247645647,0.14323754667774266
1815.0,53,22,536.0,168834.20388724154,0.1024415393383792
1820.0,56,20,609.0,161838.92597616237,0.09945076185724762
1825.0,58,17,643.0,194828.56694524636,0.1193796132567527
1830.0,62,20,666.0,229181.95443137625,0.18047847997910116
1835.0,61,15,670.0,188512.43385587347,0.18183335683123694
1840.0,62,19,617.0,197015.5179025184,0.15660059973163332
1845.0,62,26,551.0,177285.96702756072,0.11521915019859619
1850.0,63,22,624.0,189028.159221482,0.10944610583119502
1855.0,59,19,663.0,213738.91956284473,0.14642597610296162
1860.0,60,23,693.0,197952.92172230268,0.1298589896135649
1865.0,63,17,708.0,196263.87959762552,0.1464444520192334
1870.0,61,18,635.0,179691.1420029512,0.13227264772146252
1875.0,55,22,605.0,171391.28811539625,0.11502064237777296
1880.0,62,21,648.0,189687.51613563494,0.09709743311386052
1885.0,57,19,675.0,212393.82460692606,0.14221338425662336
1890.0,58,22,680.0,190179.95487905043,0.1293166536371087
1895.0,57,15,687.0,194393.20168116924,0.1420066327737159
1900.0,55,19,639.0,143772.78663913583,0.13975275440611395
1905.0,53,24,566.0,162731.16339182472,0.08873061836629488
1910.0,52,24,636.0,180921.37156326862,0.11888182034285005
1915.0,49,19,650.0,193138.14994683853,0.15250477197366932
1920.0,53,18,622.0,186052.0562281705,0.13690466084738126
1925.0,57,16,624.0,170671.84481440307,0.1321402834910218
1930.0,58,18,572.0,161839.9616506633,0.10662614889058335
1935.0,53,21,526.0,178571.71307314103,0.11081556280762901
1940.0,57,19,578.0,175254.245043164,0.124213620251141
1945.0,54,13,554.0,184367.06715373546,0.14578105944658948
1950.0,54,15,534.0,189141.0649970373,0.16662390907369412
1955.0,58,17,531.0,180913.66467114203,0.13488059377578537
1960.0,55,18,491.0,171533.30284949078,0.16198967236304232
1965.0,52,21,427.0,157220.35248755792,0.13740304437356787
1970.0,57,20,492.0,176260.10246543316,0.12085761576649479
1975.0,55,17,513.0,188555.92169734198,0.12521079073440014
1980.0,57,22,535.0,194425.01572883772,0.12827901573437087
1985.0,56,17,553.0,184290.2797050019,0.14888615822379553
1990.0,55,19,515.0,166633.84372722174,0.14175029187419674
1995.0,55,24,470.0,190410.52332612016,0.13010286742761082
2000.0,54,19,534.0,160381.22485286498,0.10947149135358393
2005.0,51,22,552.0,192253.02504112766,0.1312577362137969
2010.0,57,22,551.0,187615.4289226024,0.13282370159150464
2015.0,55,18,571.0,189054.76703730185,0.14228628060060786
2020.0,53,17,545.0,192370.73585395998,0.1752928441679068
2025.0,53,22,515.0,184210.57034122947,0.1367829591744493
2030.0,56,19,561.0,164952.3171414508,0.10365572270331674
2035.0,55,18,559.0,178251.9656791032,0.10241103527977641
2040.0,51,17,543.0,175552.37283639124,0.1137028424511168
2045.0,55,17,579.0,170299.07290330483,0.1327744938963968
2050.0,52,19,545.0,172364.7909063273,0.11932234904932508
2055.0,49,23,497.0,167177.6333120405,0.1098023841203746
2060.0,54,22,559.0,150454.14649901877,0.10997532853020728
2065.0,51,17,562.0,164797.78124135104,0.1567737251144103
2070.0,51,16,549.0,161627.09010344432,0.17057323591548496
2075.0,54,16,570.0,174123.8926670975,0.16311199036594676
2080.0,51,20,542.0,175753.37819025622,0.15825693333353472
2085.0,50,25,498.0,172603.3429025767,0.13721995823757957
2090.0,52,19,551.0,158045.1922007226,0.11455982718619585
2095.0,53,16,559.0,204475.05582822676,0.15524394217588183
2100.0,54,19,543.0,181405.27659431327,0.16810124990736552
2105.0,56,18,563.0,154689.76103521365,0.15462966177529316
2110.0,53,21,532.0,166262.77008908728,0.14310410803128884
