step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
435.0,-10.545671654899698,2,6.0,46718.739140371814,0.2778647698404888
440.0,-4.871991620118861,1,8.0,89679.53376080818,0.44581310681246833
445.0,-8.682701966507825,1,7.0,97723.38691817547,0.6268342338030233
450.0,-7.928987326224015,4,17.0,52541.32670132321,0.4741674905449452
455.0,-19.853305421249956,1,11.0,60754.820889593466,0.4210773415372018
460.0,-9.70567889627986,6,16.0,42593.22058509688,0.2516480180278715
465.0,-5.228704794047802,9,48.0,93189.40995514416,0.26871776947552833
470.0,-7.1849368904807145,5,61.0,88376.1285798088,0.392383454851861
475.0,-15.911643607391191,1,26.0,94602.99576141022,0.4022334358784546
480.0,-9.294243873513038,2,3.0,111706.9399331421,0.41186106819148205
485.0,-18.24309836037151,3,5.0,90111.8066826908,0.4844730936321202
490.0,-17.814301770291127,5,20.0,79413.83376636644,0.3516097506002217
495.0,-8.184480145543302,12,63.0,71773.32231221271,0.22998579033916497
500.0,-9.390589408753595,8,85.0,76704.83537102344,0.2620404565727903
505.0,-8.225780926881974,2,60.0,80011.9476276665,0.2748770979104383
510.0,-2.3391249464400423,3,27.0,88203.46875161753,0.32551012835472704
515.0,-13.185564898168462,2,26.0,99325.12105315349,0.4495883630958648
520.0,-9.555566413888888,6,29.0,63533.243027917364,0.3589531305196923
525.0,-4.964639359858149,10,64.0,78162.31623341789,0.2804791296319157
530.0,-12.605345106411125,5,74.0,58609.36437715384,0.27192094252812965
535.0,-4.72605003198514,3,42.0,68785.34514922345,0.3503969989117633
540.0,-8.85909022903635,3,16.0,72825.43292916613,0.3035312829966197
545.0,-14.93160401601987,3,13.0,88392.2035262595,0.3999304594675545
550.0,-16.749281402665947,3,18.0,76804.0864860586,0.32036990132826043
555.0,-7.3781234177593245,5,39.0,100881.22027505771,0.3438954930164777
560.0,-9.928249533721923,4,43.0,82357.60015886404,0.39277023075290624
565.0,-23.036411702675522,1,23.0,60108.067567830025,0.3966828866300587
570.0,-9.391790401100506,3,9.0,69452.81571181698,0.3527569312359082
575.0,-16.279341712718676,1,10.0,72225.81338545389,0.3182460180339122
580.0,-18.863342902105856,6,11.0,47935.252155085895,0.2270385138270414
585.0,-2.839129076074639,8,43.0,98488.04941127182,0.27497117072639765
590.0,-10.076715989623004,5,61.0,63799.99757248185,0.31666126829281677
595.0,-12.707538493994477,4,52.0,98189.46803153469,0.31256387221522625
600.0,-6.992987531666767,2,27.0,85203.97195606158,0.34692977869449465
605.0,-9.467417649044584,1,28.0,121105.44829858618,0.4586299833681424
610.0,-9.157452627721911,4,39.0,101772.726432835,0.46769484532377203
615.0,-18.54767844254271,8,68.0,97643.6451840871,0.3526417053464475
620.0,-15.998825530598149,7,70.0,97231.86152400727,0.31268828318440883
625.0,-15.650256114056125,3,44.0,90562.44727330472,0.31104447566481525
630.0,-16.743446010964,5,44.0,95397.04057003814,0.29301692995421785
635.0,-17.860672546502016,2,44.0,117597.10029309169,0.3395695517783979
640.0,-27.092042093179273,5,35.0,82022.0880145951,0.32979990799447606
645.0,-10.420043961349709,7,63.0,66875.53158916452,0.2774377471891259
650.0,-22.689363109116158,8,77.0,78624.07117164417,0.19264934279816257
655.0,-12.923566922474828,5,44.0,98225.95422708984,0.24911208734376877
660.0,-10.863445877106695,9,45.0,111558.20704811571,0.28555598723970965
665.0,-23.146164346980974,7,63.0,132524.0537825055,0.27596311515222866
670.0,-14.854548503084498,6,75.0,116810.89027791694,0.2784217858747421
675.0,-15.547431627126961,11,101.0,95889.86659800762,0.30692839911845576
680.0,-20.51599570308659,10,123.0,76769.75150832643,0.2999242802871584
685.0,-20.621073205859044,7,108.0,71124.68098616473,0.183155620167088
690.0,-7.810647211919794,7,99.0,84312.54301322669,0.20761961717883273
695.0,-20.61046312277062,8,105.0,91369.90122134687,0.17201966267712396
700.0,-5.099601202447406,10,83.0,118690.76399080444,0.21897005385039883
705.0,-15.151783060503465,10,118.0,103120.00101206446,0.2729697400622965
710.0,-22.49047818855236,7,128.0,108055.2133909922,0.3069146165058547
715.0,-23.934075571795578,7,87.0,104196.88604475747,0.25365040553130697
720.0,-13.362203930806025,6,48.0,132163.57067204328,0.227065242498173
725.0,-30.114353823898153,5,58.0,128548.16576103434,0.20882337127643696
730.0,-23.693324260615967,7,62.0,128629.43340022428,0.25920857732857916
735.0,-16.474992050914857,14,98.0,136575.43465999476,0.20891833026034382
740.0,-24.797240580161795,13,134.0,131212.6160240928,0.22423435303071715
745.0,-21.063996679595427,15,117.0,147328.56612022678,0.2146881328812479
750.0,-27.221448963211035,16,144.0,131582.64954738127,0.19365311107978997
755.0,-25.55762914414822,11,183.0,110208.70771984795,0.14204407009030978
760.0,-13.72226429389849,9,196.0,132450.32818853075,0.1740687574616858
765.0,-16.62066350955024,18,207.0,144480.93564482895,0.2156387946828195
770.0,-20.515750999296564,13,239.0,149271.65385551017,0.20012470223265658
775.0,-19.544288542746035,15,230.0,118610.00162136635,0.16371139421275757
780.0,-12.530433182040804,14,209.0,110787.17395286036,0.18543948167290006
785.0,-24.046309537833093,13,242.0,108674.42004330293,0.1397547859278966
790.0,-20.71152905281769,8,209.0,118641.87423771681,0.1575534217069849
795.0,-7.710199670702694,10,196.0,115859.5566690651,0.1832799230236585
800.0,-11.647054686409142,11,201.0,140267.85906342271,0.27285984385374895
805.0,-27.501780032903163,9,177.0,110164.1310891653,0.26135660773053715
810.0,-13.911084275017117,16,179.0,131746.1633780731,0.1523874909239968
815.0,-17.87509387218812,13,191.0,163637.62100308374,0.18635233787633892
820.0,-27.1980325726194,6,188.0,153051.360067586,0.2809796744899708
825.0,-21.60590455919194,13,200.0,113230.7110735539,0.20456082904712103
830.0,-30.303670880454128,11,208.0,109601.99987515091,0.18168771860974392
835.0,-18.6318187682846,11,166.0,120920.53502985548,0.15541773486126392
840.0,-9.031262152039595,18,185.0,133766.746643037,0.1702110383757275
845.0,-27.636335980584292,12,222.0,128272.30941141678,0.17040561453882505
850.0,-19.722982634516203,11,223.0,141846.8587864603,0.15710341307416434
855.0,-21.65230310953534,13,255.0,169798.9696905604,0.1958398195566431
860.0,-28.911999862349948,12,273.0,192335.3171445651,0.24006220371619735
865.0,-34.14391995490169,12,248.0,159853.81816533845,0.2521044303635591
870.0,-21.282053022967414,17,241.0,164696.11293572426,0.18542723674207665
875.0,-34.74973979580548,19,305.0,140306.75271713306,0.13157015088575513
880.0,-12.489998270881879,19,340.0,192365.98816462277,0.1526599400020989
885.0,-25.815771787182168,19,362.0,180570.69813918252,0.1803081996424259
890.0,-34.848037806861235,14,388.0,155619.20078306532,0.19742650078119578
895.0,-28.309507722023163,15,374.0,149217.50986963004,0.14627146142709943
900.0,-16.1577215135175,18,356.0,158343.55308499196,0.15157859522349348
905.0,-28.41660082612088,21,403.0,158912.90786741054,0.1274009547103284
910.0,-23.44159538600903,22,407.0,176449.3664022984,0.12360027299600419
915.0,-20.208822601125313,19,399.0,188249.0300114367,0.1625629727907287
920.0,-20.754342335546433,17,431.0,190756.9867405657,0.18261990749933468
925.0,-38.630899219816605,15,398.0,181593.63549647407,0.21822226882849116
930.0,-31.88652134226822,20,360.0,158516.95953295508,0.15196528253993602
935.0,-34.132427814598266,17,403.0,174913.30469789615,0.1326425150174741
940.0,-31.071477021245776,18,420.0,180475.1541872652,0.1412837927581956
945.0,-18.329073916286283,27,450.0,195427.60796639352,0.12518449375796395
950.0,-26.67233338690049,19,483.0,173515.54018493314,0.13397783760195028
955.0,-21.48353482876711,17,453.0,207562.69535047535,0.16559542110899528
960.0,-33.498661496318455,25,421.0,166304.71883975054,0.12288741659541692
965.0,-30.669043759321305,22,475.0,183366.20160214716,0.1181062823735202
970.0,-19.596922512922824,25,499.0,199940.51418005864,0.1287358039869424
975.0,-24.994881986534953,23,526.0,207127.0714435588,0.14576891791483307
980.0,-39.93124025786673,17,574.0,192129.80197721804,0.14862036857992117
985.0,-29.377160544891645,12,538.0,172196.95561516317,0.15097547640385275
990.0,-30.682988728826547,20,505.0,179128.71317746694,0.13038630889719593
995.0,-33.49561157487443,20,552.0,180487.32562208938,0.11345787778209689
1000.0,-21.66937282370937,22,533.0,214877.70135912494,0.1357801607479316
1005.0,-35.81157820354796,26,534.0,213498.79673787675,0.12613090173361965
1010.0,-40.86379975059736,20,587.0,199702.57288419138,0.12946047869622762
1015.0,-34.86141242878021,18,594.0,203985.1921297709,0.1215868560656898
1020.0,-33.035475231194404,28,595.0,219559.92926002367,0.11155153191182016
1025.0,-37.86945319955226,21,646.0,198119.88334070187,0.1112188036385065
1030.0,-29.033355360305965,22,649.0,215094.612947558,0.10389130529148934
1035.0,-29.51353156948274,27,647.0,216324.05301456622,0.10565053656946412
1040.0,-41.419929112599945,28,725.0,219217.42673983128,0.0946940281226809
1045.0,-33.95899717297193,24,741.0,226346.29502419994,0.1039713469388641
1050.0,-34.63166745562748,32,723.0,246266.97684034694,0.11055821023634857
1055.0,-42.52978055989293,23,796.0,207896.9723780497,0.09748831005014308
1060.0,-25.467978804237116,24,817.0,236942.85537244112,0.10636367854650264
1065.0,-32.06774700505861,27,820.0,231521.2710156392,0.10728241267926572
1070.0,-38.007850917123314,22,874.0,206283.31515079804,0.10294171656697948
1075.0,-30.562472606074987,24,859.0,220571.13527585668,0.10099175576367159
1080.0,-32.47542038709179,29,812.0,224428.2504151568,0.09868793901414454
1085.0,-33.08055210145364,22,883.0,240998.63027524707,0.10530097427487783
1090.0,-32.04039360688708,20,874.0,230744.52680339626,0.11548471278934143
1095.0,-23.735066110598595,27,838.0,216252.89816705676,0.11354480572919859
1100.0,-40.42559836890237,25,888.0,224062.52097363767,0.10865168982982011
1105.0,-34.61251462529896,24,860.0,229397.98416965338,0.0987598799364826
