step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
390.0,-0.5480137663181612,5,22.0,80799.67974201051,0.4519862336818387
395.0,-0.5504148508437329,1,14.0,69402.86624889304,0.4495851491562671
400.0,-0.6183860663464705,1,0.0,52226.39197242373,0.38161393365352947
405.0,-0.7183103096995059,5,15.0,72811.47315763387,0.28168969030049407
410.0,-0.643928879246892,2,20.0,79656.23270728334,0.35607112075310804
415.0,-0.44593294534206496,0,3.0,92201.00420118941,0.554067054657935
420.0,-0.47266137444793566,5,12.0,80095.43675806149,0.5273386255520643
425.0,-0.6083457990782846,2,15.0,53569.94421055034,0.3916542009217155
430.0,-0.752408432802766,5,10.0,60024.95994923885,0.2475915671972339
435.0,-0.6288871658131292,5,25.0,94532.52154631182,0.37111283418687074
440.0,-0.4674794242162934,0,15.0,100754.30291825377,0.5325205757837066
445.0,-0.5015630998870504,3,0.0,64221.01403782885,0.49843690011294955
450.0,-0.537143240408789,1,0.0,64456.35894526127,0.462856759591211
455.0,-0.6786213723233003,3,4.0,70482.62463688153,0.3213786276766996
460.0,-0.6428015126492996,6,12.0,88484.82074290297,0.3571984873507003
465.0,-0.7121423030295182,5,31.0,78710.3558486399,0.28785769697048186
470.0,-0.6410035799816242,5,38.0,122273.58173586345,0.35899642001837584
475.0,-0.5726769797357103,1,22.0,106049.84760272576,0.42732302026428975
480.0,-0.7453226360670937,4,14.0,72918.45156860264,0.25467736393290635
485.0,-0.5876602036660838,1,14.0,104300.71812520336,0.4123397963339161
490.0,-0.6717244496739687,4,12.0,50317.12265037704,0.32827555032603123
495.0,-0.711655281591101,9,41.0,81852.43560449126,0.288344718408899
500.0,-0.6581411458683913,6,57.0,130636.70650958421,0.34185885413160866
505.0,-0.6052703482089347,4,39.0,57378.32678478483,0.39472965179106534
510.0,-0.7593634691418846,5,44.0,59957.084990320014,0.24063653085811545
515.0,-0.7350247957325702,5,57.0,83773.26161724559,0.2649752042674298
520.0,-0.6680392142775056,4,47.0,79005.94723927898,0.33196078572249443
525.0,-0.7162586783303604,8,49.0,81118.22511550227,0.2837413216696396
530.0,-0.6848547001679749,5,59.0,110237.84019643615,0.3151452998320251
535.0,-0.5990099575030556,6,61.0,166034.07873455505,0.4009900424969443
540.0,-0.5785452490976559,8,59.0,102278.48554544394,0.421454750902344
545.0,-0.6002689494820209,5,66.0,106038.45865385726,0.3997310505179791
550.0,-0.6727571658194484,7,64.0,72602.11809597511,0.32724283418055156
555.0,-0.7391901167493983,8,64.0,88447.59619466017,0.2608098832506017
560.0,-0.7480796425049638,5,70.0,106955.02415724684,0.25192035749503616
565.0,-0.7412164592472658,5,58.0,86463.86904279675,0.25878354075273424
570.0,-0.7217336754087624,11,65.0,99261.70332318904,0.27826632459123757
575.0,-0.7446267394602002,10,87.0,97115.86257466278,0.25537326053979975
580.0,-0.7805607901996301,6,79.0,89894.36652104392,0.21943920980036996
585.0,-0.7859131434571406,8,83.0,115724.20458654294,0.21408685654285944
590.0,-0.6509247795245656,7,90.0,161970.29980811029,0.3490752204754344
595.0,-0.5930655557818056,7,86.0,149390.8409705697,0.4069344442181943
